24/06/2026,,,,,,,,,,,,,,,,
PROVEEDOR,IVA PROVEEDOR,FECHA RECEPCIÓN MERCADERÍA,COMPROBANTE,NÚMERO COMPROBANTE,TOTAL COMPROBANTE $,IVA $,TOTAL NETO IVA $,Ds Pago convenidos,VENCIMIENTO,FECHA PAGO,MONTO PAGO,PENDIENTE PAGO,ESTADO,FORMA PAGO,COMENTARIOS,Linea P&L
CCU,"21,0%",3/02/2026,Factura A,1066196,"$24.781,44","$5.204,10","$19.577,34",  -   ,3/02/2026,3/02/2026,"$24.781,44","$0,00",PAGADO,Mercado Pago,,CMV
CCU,"21,0%",3/02/2026,Factura A,1066197,"$431.326,93","$90.578,66","$340.748,27",  -   ,3/02/2026,3/02/2026,"$431.326,93","$0,00",PAGADO,Mercado Pago,,CMV
Carnicerías Integradas,"12,6%",3/02/2026,Factura A,65517,"$154.400,00","$19.454,40","$134.945,60",  10 ,13/02/2026,20/02/2026,"$154.400,00","$0,00",PAGADO,Transferencia,,CMV
La Distribuidora,"18,9%",3/02/2026,Factura A,7732,"$125.964,91","$23.807,37","$102.157,54",  15 ,18/02/2026,18/01/2026,"$125.964,91","$0,00",PAGADO,Posnet Proveedor,,CMV
CEPRO,"18,9%",3/02/2026,Factura A,226813,"$75.543,54","$14.277,73","$61.265,81",  15 ,18/02/2026,20/02/2026,"$75.543,54","$0,00",PAGADO,Transferencia,,CMV
Vines & Co.,"21,0%",3/02/2026,Factura A,24439,"$266.487,25","$55.962,32","$210.524,93",  21 ,24/02/2026,24/02/2026,"$266.487,25","$0,00",PAGADO,Posnet Proveedor,,CMV
Distribuidora ALCORTA,"21,0%",3/02/2026,Factura A,23556,"$114.302,54","$24.003,53","$90.299,01",  14 ,17/02/2026,3/02/2026,"$114.302,54","$0,00",PAGADO,Transferencia,,CMV
Cook express,"10,5%",3/02/2026,Factura A,79857,"$44.180,00","$4.638,90","$39.541,10",  60 ,4/04/2026,06/03,"$44.180,00","$0,00",PAGADO,Transferencia,,CMV
Gastos Varios - Mantenimiento Local,,3/02/2026,Sin comprobante,,"$90.000,00","$0,00","$90.000,00",  -   ,3/02/2026,3/02/2026,"$90.000,00","$0,00",PAGADO,Efectivo Local,MANO DE OBRA PINTURA,Mantenimiento
Nicola Cucina,,26/01/2026,Factura C,222,"$220.000,00","$0,00","$220.000,00",  -   ,26/01/2026,27/01/2026,"$220.000,00","$0,00",PAGADO,Transferencia,,CMV
Nicola Cucina,,27/01/2026,Factura C,223,"$88.000,00","$0,00","$88.000,00",  -   ,27/01/2026,27/01/2026,"$88.000,00","$0,00",PAGADO,Transferencia,,CMV
Cabrales,"21,0%",4/02/2026,Factura A,101763,"$312.235,24","$65.569,40","$246.665,84",  30 ,6/03/2026,13/03/2026,"$312.235,24","$0,00",PAGADO,Transferencia,,CMV
Carnicerías Integradas,"12,6%",31/01/2026,Factura A,65445,"$181.100,00","$22.818,60","$158.281,40",  10 ,10/02/2026,13/02/2026,"$181.100,00","$0,00",PAGADO,Transferencia,,CMV
Hielo Rosario,,6/02/2026,Remito,23301,"$48.000,00","$0,00","$48.000,00",  -   ,6/02/2026,6/02/2026,"$48.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Paico,,6/02/2026,Remito,782963,"$94.420,00","$0,00","$94.420,00",  7 ,13/02/2026,13/02/2026,"$94.420,00","$0,00",PAGADO,Transferencia,,CMV
Nueve Seis Nueve,,6/02/2026,Remito,72414,"$31.949,97","$0,00","$31.949,97",  -   ,6/02/2026,6/02/2026,"$31.949,97","$0,00",PAGADO,Efectivo Local,,CMV
CCU,"21,0%",6/02/2026,Factura A,1068932,"$11.616,31","$2.439,43","$9.176,88",  -   ,6/02/2026,6/02/2026,"$11.616,31","$0,00",PAGADO,Mercado Pago,,CMV
CCU,"21,0%",6/02/2026,Factura A,1068933,"$263.412,81","$55.316,69","$208.096,12",  -   ,6/02/2026,6/02/2026,"$263.412,81","$0,00",PAGADO,Mercado Pago,,CMV
Carnicerías Integradas,"12,6%",6/02/2026,Factura A,65641,"$214.100,00","$26.976,60","$187.123,40",  10 ,16/02/2026,20/02/2026,"$214.100,00","$0,00",PAGADO,Transferencia,,CMV
Vines & Co.,"21,0%",6/02/2026,Factura A,24512,"$118.534,84","$24.892,32","$93.642,52",  21 ,27/02/2026,3/03/2026,"$118.534,84","$0,00",PAGADO,Posnet Proveedor,,CMV
Embotelladora del Atlantico (Coca Cola),"21,0%",6/02/2026,Factura A,1636597,"$143.455,31","$30.125,62","$113.329,69",  -   ,6/02/2026,6/02/2026,"$143.455,31","$0,00",PAGADO,Efectivo Local,,CMV
Over Clean,,6/02/2026,Remito,47421,"$81.497,02","$0,00","$81.497,02",  7 ,13/02/2026,11/02/2026,"$81.497,02","$0,00",PAGADO,Efectivo ADM,,"Limpieza, Descartables y Bazar"
La Distribuidora,"18,9%",6/02/2026,Factura A,7770,"$111.413,43","$21.057,14","$90.356,29",  15 ,21/02/2026,18/01/2026,"$111.413,43","$0,00",PAGADO,Posnet Proveedor,,CMV
Cook express,"10,5%",6/02/2026,Factura A,80055,"$188.495,00","$19.791,98","$168.703,03",  60 ,7/04/2026,06/03,"$188.495,00","$0,00",PAGADO,Transferencia,,CMV
Hielo Rosario,,7/02/2026,Remito,23307,"$48.000,00","$0,00","$48.000,00",  -   ,7/02/2026,7/02/2026,"$48.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Nicola Cucina,,6/02/2026,Factura C,224,"$176.000,00","$0,00","$176.000,00",  -   ,6/02/2026,6/02/2026,"$176.000,00","$0,00",PAGADO,Transferencia,,CMV
Cotar,"21,0%",8/02/2026,Remito,10875,"$12.000,00","$0,00","$12.000,00",  -   ,8/02/2026,8/02/2026,"$12.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Hielo Rosario,,8/02/2026,Remito,23625,"$48.000,00","$0,00","$48.000,00",  -   ,8/02/2026,8/02/2026,"$48.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Cook express,"10,5%",9/02/2026,Factura A,80178,"$73.503,00","$7.717,82","$65.785,19",  60 ,10/04/2026,06/03,"$73.503,00","$0,00",PAGADO,Transferencia,,CMV
Gastos Varios - Art. de Librería e imprenta,,9/02/2026,Sin comprobante,,"$5.000,00","$0,00","$5.000,00",  -   ,9/02/2026,9/02/2026,"$5.000,00","$0,00",PAGADO,Efectivo Local,dos fibrones,Artículos de librería / Impresiones
Nueve Seis Nueve,,10/02/2026,Remito,72636,"$21.299,99","$0,00","$21.299,99",  -   ,10/02/2026,10/02/2026,"$21.299,99","$0,00",PAGADO,Efectivo Local,,CMV
CCU,"21,0%",10/02/2026,Factura A,1070827,"$11.616,31","$2.439,43","$9.176,88",  -   ,10/02/2026,10/02/2026,"$11.616,31","$0,00",PAGADO,,,CMV
CCU,"21,0%",10/02/2026,Factura A,1070826,"$395.590,87","$83.074,08","$312.516,79",  -   ,10/02/2026,10/02/2026,"$395.590,87","$0,00",PAGADO,,,CMV
La Distribuidora,"18,9%",10/02/2026,Factura A,7771,"$293.832,22","$55.534,29","$238.297,93",  15 ,25/02/2026,18/01/2026,"$293.832,22","$0,00",PAGADO,Posnet Proveedor,"134081,17 EL 24/02",CMV
Vines & Co.,"21,0%",10/02/2026,Factura A,24574,"$431.221,43","$90.556,50","$340.664,93",  21 ,3/03/2026,3/03/2026,"$431.221,43","$0,00",PAGADO,Posnet Proveedor,,CMV
Carnicerías Integradas,"12,6%",10/02/2026,Factura A,65716,"$248.739,00","$31.341,11","$217.397,89",  10 ,20/02/2026,24/02/2026,"$248.739,00","$0,00",PAGADO,Transferencia,,CMV
CEPRO,"18,9%",10/02/2026,Factura A,227747,"$84.050,31","$15.885,51","$68.164,80",  15 ,25/02/2026,6/03/2026,"$84.050,31","$0,00",PAGADO,Transferencia,,CMV
Cook express,"10,5%",10/02/2026,Factura A,80268,"$58.568,00","$6.149,64","$52.418,36",  60 ,11/04/2026,06/03,"$58.568,00","$0,00",PAGADO,Transferencia,,CMV
Gastos Varios - Cadetería / Delivery Growler,,11/02/2026,Sin comprobante,,"$3.000,00","$0,00","$3.000,00",  -   ,11/02/2026,11/02/2026,"$3.000,00","$0,00",PAGADO,Efectivo Local,traslado parafinados,Logistica
Cook express,"10,5%",11/02/2026,Factura A,80305,"$45.660,00","$4.794,30","$40.865,70",  60 ,12/04/2026,06/03,"$45.660,00","$0,00",PAGADO,Transferencia,,CMV
Hielo Rosario,,12/02/2026,Remito,26803,"$40.000,00","$0,00","$40.000,00",  -   ,12/02/2026,12/02/2026,"$40.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Over Clean,,12/02/2026,Remito,47516,"$176.889,12","$0,00","$176.889,12",  7 ,19/02/2026,18/02/2026,"$176.889,12","$0,00",PAGADO,Efectivo ADM,,"Limpieza, Descartables y Bazar"
Gastos Varios - Stock Mercadería Local,,12/02/2026,Remito,45365,"$10.900,00","$0,00","$10.900,00",  -   ,12/02/2026,12/02/2026,"$10.900,00","$0,00",PAGADO,Efectivo Local,3L aceite,CMV
Congelados Ros,"21,0%",24/01,Factura A,,"$36.000,00","$7.560,00","$28.440,00",  7 ,31/01/2026,13/02/2026,"$36.000,00","$0,00",PAGADO,Transferencia,,CMV
La Distribuidora,"18,9%",30/01/2026,Factura A,7769,"$168.572,95","$31.860,29","$136.712,66",  15 ,14/02/2026,18/02,"$168.572,95","$0,00",PAGADO,Posnet Proveedor,"125070,61 el 18/02",CMV
Maururu,,13/02/2026,Remito,831,"$41.900,00","$0,00","$41.900,00",  -   ,13/02/2026,13/02/2026,"$41.900,00","$0,00",PAGADO,Efectivo Local,,CMV
Providencia,,13/02/2026,Remito,6332,"$51.000,00","$0,00","$51.000,00",  7 ,20/02/2026,1/04/2026,"$51.000,00","$0,00",PAGADO,Efectivo ADM,,CMV
Safyta,,13/02/2026,Remito,6232,"$16.400,00","$0,00","$16.400,00",  -   ,13/02/2026,13/02/2026,"$16.400,00","$0,00",PAGADO,Efectivo Local,,CMV
Paico,,13/02/2026,Remito,782980,"$64.600,00","$0,00","$64.600,00",  7 ,20/02/2026,20/02,"$64.600,00","$0,00",PAGADO,Transferencia,,CMV
Agustín Ariel Pujol,"10,5%",13/02/2026,Remito,98439,"$28.000,00","$0,00","$28.000,00",  30 ,15/03/2026,19/06/2026,"$28.000,00","$0,00",PAGADO,Transferencia,,CMV
CCU,"21,0%",13/02/2026,Factura A,1073722,"$216.348,84","$45.433,26","$170.915,58",  -   ,13/02/2026,13/02/2026,"$216.348,84","$0,00",PAGADO,Mercado Pago,,CMV
CCU,"21,0%",13/02/2026,Factura A,1073723,"$47.227,98","$9.917,88","$37.310,10",  -   ,13/02/2026,13/02/2026,"$47.227,98","$0,00",PAGADO,Mercado Pago,,CMV
Carnicerías Integradas,"12,6%",13/02/2026,Factura A,65814,"$227.200,00","$28.627,20","$198.572,80",  10 ,23/02/2026,24/02/2026,"$227.200,00","$0,00",PAGADO,Transferencia,,CMV
Congelados Ros,"21,0%",13/02/2026,Factura A,3072,"$78.000,00","$16.380,00","$61.620,00",  7 ,20/02/2026,26/02/2026,"$78.000,00","$0,00",PAGADO,Transferencia,,CMV
Cook express,"10,5%",13/02/2026,Factura A,80455,"$135.894,90","$14.268,96","$121.625,94",  60 ,14/04/2026,06/03,"$135.894,90","$0,00",PAGADO,Transferencia,,CMV
Embotelladora del Atlantico (Coca Cola),"21,0%",13/02/2026,Factura A,1642896,"$259.928,02","$54.584,88","$205.343,14",  -   ,13/02/2026,13/02/2026,"$259.928,02","$0,00",PAGADO,Efectivo Local,,CMV
Gin La Salvaje,,13/02/2026,Remito,759105,"$93.000,00","$0,00","$93.000,00",  -   ,13/02/2026,13/02/2026,"$93.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Stock Mercadería Local,,13/02/2026,Ticket CF,77944874,"$740,99","$0,00","$740,99",  -   ,13/02/2026,13/02/2026,"$740,99","$0,00",PAGADO,Efectivo Local,levadura,CMV
Hielo Rosario,,13/02/2026,Remito,27200,"$16.000,00","$0,00","$16.000,00",  -   ,13/02/2026,13/02/2026,"$16.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Panificación Ceres,,14/02/2026,Remito,1402202618,"$11.500,00","$0,00","$11.500,00",  -   ,14/02/2026,14/02/2026,"$11.500,00","$0,00",PAGADO,Efectivo Local,,CMV
Cotar,"21,0%",14/02/2026,Remito,10891,"$12.000,00","$0,00","$12.000,00",  -   ,14/02/2026,14/02/2026,"$12.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Cook express,"10,5%",14/02/2026,Factura A,314392,"$84.534,00","$8.876,07","$75.657,93",  60 ,15/04/2026,13/03/2026,"$84.534,00","$0,00",PAGADO,Transferencia,,CMV
La Distribuidora,"18,9%",14/02/2026,Factura A,7785,"$478.454,68","$90.427,93","$388.026,75",  15 ,1/03/2026,5/03/2026,"$478.454,68","$0,00",PAGADO,Posnet Proveedor,"385535,85 el 05/03",CMV
Hielo Rosario,,14/02/2026,Remito,26958,"$54.000,00","$0,00","$54.000,00",  -   ,14/02/2026,14/02/2026,"$54.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Cadetería / Delivery Growler,,14/02/2026,Sin comprobante,,"$4.000,00","$0,00","$4.000,00",  -   ,14/02/2026,14/02/2026,"$4.000,00","$0,00",PAGADO,Efectivo Local,cadete,Logistica
Hielo Rosario,,15/02/2026,Remito,26976,"$54.000,00","$0,00","$54.000,00",  -   ,15/02/2026,15/02/2026,"$54.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Cadetería / Delivery Growler,,15/02/2026,Sin comprobante,,"$4.000,00","$0,00","$4.000,00",  -   ,15/02/2026,15/02/2026,"$4.000,00","$0,00",PAGADO,Efectivo Local,cadete red bull cinzano,Logistica
Hielo Rosario,,16/02/2026,Remito,27369,"$56.000,00","$0,00","$56.000,00",  -   ,16/02/2026,16/02/2026,"$56.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Nueve Seis Nueve,,17/02/2026,Remito,73044,"$31.949,97","$0,00","$31.949,97",  -   ,17/02/2026,17/02/2026,"$31.949,97","$0,00",PAGADO,Efectivo Local,,CMV
Carnicerías Integradas,"12,6%",17/02/2026,Factura A,65916,"$105.800,00","$13.330,80","$92.469,20",  10 ,27/02/2026,6/03/2026,"$105.800,00","$0,00",PAGADO,Transferencia,,CMV
Cook express,"10,5%",18/02/2026,Factura A,80659,"$91.541,00","$9.611,81","$81.929,20",  60 ,19/04/2026,13/03/2026,"$91.541,00","$0,00",PAGADO,Transferencia,,CMV
Gastos Varios - Art. de Librería e imprenta,,18/02/2026,Factura C,9029,"$3.000,00","$0,00","$3.000,00",  -   ,18/02/2026,18/02/2026,"$3.000,00","$0,00",PAGADO,Efectivo Local,,Artículos de librería / Impresiones
La Distribuidora,"18,9%",18/02/2026,Factura A,7845,"$101.281,82","$19.142,26","$82.139,56",  15 ,5/03/2026,9/03/2026,"$101.281,82","$0,00",PAGADO,Posnet Proveedor,"74917,67 el 09/03",CMV
Gastos Varios - Otros,,18/02/2026,Sin comprobante,,"$14.800,00","$0,00","$14.800,00",  -   ,18/02/2026,18/02/2026,"$14.800,00","$0,00",PAGADO,Efectivo Local,repuestos exprimidora,Gastos Varios
CCU,"21,0%",18/02/2026,Factura A,1075397,"$315.063,12","$66.163,26","$248.899,86",  -   ,18/02/2026,18/02/2026,"$315.063,12","$0,00",PAGADO,Mercado Pago,,CMV
Gastos Varios - Stock Mercadería Local,,19/02/2026,Ticket CF,73663,"$2.752,62","$0,00","$2.752,62",  -   ,19/02/2026,19/02/2026,"$2.752,62","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Viaticos empleados ,,19/02/2026,Sin comprobante,,"$4.500,00","$0,00","$4.500,00",  -   ,19/02/2026,19/02/2026,"$4.500,00","$0,00",PAGADO,Efectivo Local,UBER KAREN,Gastos Personal
Gastos Varios - Viaticos empleados ,,19/02/2026,Sin comprobante,,"$3.400,00","$0,00","$3.400,00",  -   ,19/02/2026,19/02/2026,"$3.400,00","$0,00",PAGADO,Efectivo Local,UBER VICKY,Gastos Personal
Gastos Varios - Viaticos empleados ,,19/02/2026,Sin comprobante,,"$2.500,00","$0,00","$2.500,00",  -   ,19/02/2026,19/02/2026,"$2.500,00","$0,00",PAGADO,Efectivo Local,UBER LARA,Gastos Personal
Gastos Varios - Viaticos empleados ,,19/02/2026,Sin comprobante,,"$5.400,00","$0,00","$5.400,00",  -   ,19/02/2026,19/02/2026,"$5.400,00","$0,00",PAGADO,Efectivo Local,UBER SOFIA ,Gastos Personal
Gastos Varios - Viaticos empleados ,,19/02/2026,Sin comprobante,,"$4.200,00","$0,00","$4.200,00",  -   ,19/02/2026,19/02/2026,"$4.200,00","$0,00",PAGADO,Efectivo Local,UBER MARIEL,Gastos Personal
Cabrales,"21,0%",18/02/2026,Factura A,103260,"$286.746,63","$60.216,79","$226.529,84",  30 ,20/03/2026,20/03/2026,"$286.746,63","$0,00",PAGADO,Transferencia,,CMV
Nicola Cucina,,6/02/2026,Factura C,224,"$176.000,00","$0,00","$176.000,00",  -   ,6/02/2026,20/02/2026,"$176.000,00","$0,00",PAGADO,Transferencia,,CMV
Nicola Cucina,,18/02/2026,Factura C,226,"$96.000,00","$0,00","$96.000,00",  -   ,18/02/2026,20/02/2026,"$96.000,00","$0,00",PAGADO,Transferencia,,CMV
Cotar,"21,0%",19/02/2026,Sin comprobante,,"$12.000,00","$0,00","$12.000,00",  -   ,19/02/2026,19/02/2026,"$12.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Hielo Rosario,,20/02/2026,Remito,26608,"$72.000,00","$0,00","$72.000,00",  -   ,20/02/2026,20/02/2026,"$72.000,00","$0,00",PAGADO,Efectivo Local,,CMV
CCU,"21,0%",20/02/2026,Factura A,1076134,"$729.256,30","$153.143,82","$576.112,48",  -   ,20/02/2026,20/02/2026,"$729.256,30","$0,00",PAGADO,Mercado Pago,,CMV
CCU,"21,0%",20/02/2026,Factura A,1076135,"$23.232,60","$4.878,85","$18.353,75",  -   ,20/02/2026,20/02/2026,"$23.232,60","$0,00",PAGADO,Mercado Pago,,CMV
Gastos Varios - Stock Mercadería Local,,20/02/2026,Ticket CF,46172,"$1.700,00","$0,00","$1.700,00",  -   ,20/02/2026,20/02/2026,"$1.700,00","$0,00",PAGADO,Efectivo Local,polenta,CMV
Noblex,"21,0%",20/02/2026,Remito,,"$113.360,04","$0,00","$113.360,04",  30 ,22/03/2026,10/03/2026,"$113.360,04","$0,00",PAGADO,Efectivo ADM,,"Limpieza, Descartables y Bazar"
Over Clean,,20/02/2026,Remito,47643,"$70.742,80","$0,00","$70.742,80",  7 ,27/02/2026,28/02/2026,"$70.742,80","$0,00",PAGADO,Efectivo ADM,,"Limpieza, Descartables y Bazar"
La Distribuidora,"18,9%",20/02/2026,Factura A,7902,"$260.651,57","$49.263,15","$211.388,42",  15 ,7/03/2026,9/03/2026,"$260.651,57","$0,00",PAGADO,Posnet Proveedor,,CMV
Cook express,"10,5%",20/02/2026,Factura A,80791,"$163.088,00","$17.124,24","$145.963,76",  60 ,21/04/2026,20/03/2026,"$163.088,00","$0,00",PAGADO,Transferencia,,CMV
Hillbillys,"21,0%",20/02/2026,Remito,10442,"$551.500,00","$0,00","$551.500,00",  20 ,12/03/2026,12/03/2026,"$551.500,00","$0,00",PAGADO,,,CMV
Paico,,21/02/2026,Remito,782996,"$56.500,00","$0,00","$56.500,00",  7 ,28/02/2026,28/02/2026,"$56.500,00","$0,00",PAGADO,Transferencia,,CMV
Distribuidora ALCORTA,"21,0%",21/02/2026,Factura A,23771,"$102.697,26","$21.566,42","$81.130,84",  14 ,7/03/2026,21/02/2026,"$102.697,26","$0,00",PAGADO,Transferencia,,CMV
Embotelladora del Atlantico (Coca Cola),"21,0%",21/02/2026,Factura A,1646317,"$260.833,46","$54.775,03","$206.058,43",  -   ,21/02/2026,21/02/2026,"$260.833,46","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Descartables y Limpieza,,21/02/2026,Ticket CF,6247,"$4.000,00","$0,00","$4.000,00",  -   ,21/02/2026,21/02/2026,"$4.000,00","$0,00",PAGADO,Efectivo Local,,"Limpieza, Descartables y Bazar"
Hielo Rosario,,22/02/2026,Remito,27484,"$24.000,00","$0,00","$24.000,00",  -   ,22/02/2026,22/02/2026,"$24.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Cook express,"10,5%",23/02/2026,Factura A,80912,"$81.714,90","$8.580,06","$73.134,84",  60 ,24/04/2026,20/03/2026,"$81.714,90","$0,00",PAGADO,Transferencia,,CMV
CCU,"21,0%",24/02/2026,Factura A,1078930,"$37.137,21","$7.798,81","$29.338,40",  -   ,24/02/2026,24/2/26,"$37.137,21","$0,00",PAGADO,Mercado Pago,,CMV
CCU,"21,0%",24/02/2026,Factura A,1078931,"$764.788,34","$160.605,55","$604.182,79",  -   ,24/02/2026,24/2/26,"$764.788,34","$0,00",PAGADO,Mercado Pago,,CMV
Vines & Co.,"21,0%",24/02/2026,Factura A,24801,"$567.421,82","$119.158,58","$448.263,24",  21 ,17/03/2026,17/03/2026,"$567.421,82","$0,00",PAGADO,Posnet Proveedor,"172770,37 TRANSF EL 17/03",CMV
CEPRO,"18,9%",24/02/2026,Factura A,229766,"$267.092,92","$50.480,56","$216.612,36",  15 ,11/03/2026,20/03/2026,"$267.092,92","$0,00",PAGADO,Transferencia,"191549,38 el 20/03",CMV
Gastos Varios - Stock Mercadería Local,,25/02/2026,Remito,19151,"$3.400,00","$0,00","$3.400,00",  -   ,25/02/2026,25/02/2026,"$3.400,00","$0,00",PAGADO,Efectivo Local,1 yoguith griego,CMV
Gastos Varios - Stock Mercadería Local,,25/02/2026,Remito,83,"$14.750,00","$0,00","$14.750,00",  -   ,25/02/2026,25/02/2026,"$14.750,00","$0,00",PAGADO,Efectivo Local,ñoquis+masa tarta (perso),CMV
CCU,"21,0%",26/02/2026,Factura A,1081267,"$1.570.010,36","$329.702,18","$1.240.308,18",  -   ,26/02/2026,26/02/2026,"$1.570.010,36","$0,00",PAGADO,Mercado Pago,,CMV
CCU,"21,0%",26/02/2026,Factura A,1081266,"$48.897,67","$10.268,51","$38.629,16",  -   ,26/02/2026,26/02/2026,"$48.897,67","$0,00",PAGADO,Mercado Pago,,CMV
Cabrales,"21,0%",26/02/2026,Factura A,104282,"$12.317,41","$2.586,66","$9.730,75",  30 ,28/03/2026,30/03/2026,"$12.317,41","$0,00",PAGADO,Transferencia,,CMV
Cabrales,"21,0%",26/02/2026,Factura A,104296,"$97.484,29","$20.471,70","$77.012,59",  30 ,28/03/2026,30/03/2026,"$97.484,29","$0,00",PAGADO,Transferencia,,CMV
Cotar,"21,0%",26/02/2026,Remito,19154,"$13.200,00","$0,00","$13.200,00",  -   ,26/02/2026,26/02/2026,"$13.200,00","$0,00",PAGADO,Efectivo Local,,CMV
Safyta,,27/02/2026,Remito,6609,"$20.400,00","$0,00","$20.400,00",  -   ,27/02/2026,27/02/2026,"$20.400,00","$0,00",PAGADO,Efectivo Local,,CMV
Maururu,,27/02/2026,Remito,53938,"$36.200,00","$0,00","$36.200,00",  -   ,27/02/2026,27/02/2026,"$36.200,00","$0,00",PAGADO,Efectivo Local,,CMV
Hielo Rosario,,27/02/2026,Remito,26568,"$80.000,00","$0,00","$80.000,00",  -   ,27/02/2026,27/02/2026,"$80.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Nueve Seis Nueve,,27/02/2026,Remito,73700,"$21.300,00","$0,00","$21.300,00",  -   ,27/02/2026,27/02/2026,"$21.300,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Cadetería / Delivery Growler,,27/02/2026,Sin comprobante,,"$3.200,00","$0,00","$3.200,00",  -   ,27/02/2026,27/02/2026,"$3.200,00","$0,00",PAGADO,Efectivo Local,cadete ppy - cartas,Logistica
Cook express,"10,5%",27/02/2026,Factura A,81115,"$20.906,00","$2.195,13","$18.710,87",  60 ,28/04/2026,20/03/2026,"$20.906,00","$0,00",PAGADO,Transferencia,evento costa nueva ,CMV
Cook express,"10,5%",27/02/2026,Factura A,81114,"$168.518,00","$17.694,39","$150.823,61",  60 ,28/04/2026,20/03/2026,"$168.518,00","$0,00",PAGADO,Transferencia,,CMV
Embotelladora del Atlantico (Coca Cola),"21,0%",27/02/2026,Factura A,1652735,"$225.498,33","$47.354,65","$178.143,68",  -   ,27/02/2026,27/02/2026,"$225.498,33","$0,00",PAGADO,Efectivo Local,,CMV
Over Clean,,27/02/2026,Remito,47782,"$93.935,26","$0,00","$93.935,26",  7 ,6/03/2026,13/03/2026,"$93.935,26","$0,00",PAGADO,Efectivo ADM,,"Limpieza, Descartables y Bazar"
La Distribuidora,"18,9%",27/02/2026,Factura A,7903,"$253.997,23","$48.005,48","$205.991,75",  15 ,14/03/2026,19/03/2026,"$253.997,23","$0,00",PAGADO,Posnet Proveedor,"162736,47 el 19/03",CMV
La Distribuidora,"18,9%",27/02/2026,Factura A,7930,"$146.116,11","$27.615,94","$118.500,17",  15 ,14/03/2026,19/03/2026,"$146.116,11","$0,00",PAGADO,Posnet Proveedor,evento costa nueva ,CMV
Congelados Ros,"21,0%",27/02/2026,Factura A,3184,"$52.920,00","$11.113,20","$41.806,80",  7 ,6/03/2026,13/03/2026,"$52.920,00","$0,00",PAGADO,Transferencia,evento costa nueva ,CMV
Hielo Rosario,,28/02/2026,Remito,27571,"$54.000,00","$0,00","$54.000,00",  -   ,28/02/2026,28/2/26,"$54.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Stock Mercadería Local,,1/03/2026,Ticket CF,73120,"$3.700,00","$0,00","$3.700,00",  -   ,1/03/2026,1/03/2026,"$3.700,00","$0,00",PAGADO,Efectivo Local,tomates,CMV
Cook express,"10,5%",2/03/2026,Factura A,81300,"$47.440,00","$4.981,20","$42.458,80",  60 ,1/05/2026,20/03/2026,"$47.440,00","$0,00",PAGADO,Transferencia,,CMV
Vines & Co.,"21,0%",18/02/2026,Factura A,24687,"$1.049.313,09","$220.355,75","$828.957,34",  21 ,11/03/2026,16/03/2026,"$1.049.313,09","$0,00",PAGADO,Posnet Proveedor,"180903,18 el 16/03",CMV
CCU,"21,0%",3/03/2026,Factura A,84105,"$1.071.922,45","$225.103,71","$846.818,74",  -   ,3/03/2026,03/03,"$1.071.922,45","$0,00",PAGADO,,,CMV
Carnicerías Integradas,"12,6%",3/03/2026,Factura A,66373,"$64.500,00","$8.127,00","$56.373,00",  10 ,13/03/2026,20/03/2026,"$64.500,00","$0,00",PAGADO,Transferencia,,CMV
Nueve Seis Nueve,,3/3/2026,Remito,73931,"$21.299,99","$0,00","$21.299,99",  -   ,3/03/2026,3/03/2026,"$21.299,99","$0,00",PAGADO,Efectivo Local,,CMV
La Distribuidora,"18,9%",3/03/2026,Factura A,7928,"$247.724,18","$46.819,87","$200.904,31",  15 ,18/03/2026,25/03/2026,"$247.724,18","$0,00",PAGADO,Posnet Proveedor,"197576,76 el 25/03",CMV
CEPRO,"18,9%",3/03/2026,Factura A,230656,"$78.303,37","$14.799,34","$63.504,03",  15 ,18/03/2026,20/03/2026,"$78.303,37","$0,00",PAGADO,Transferencia,,CMV
Vines & Co.,"21,0%",3/03/2026,Factura A,24932,"$580.888,80","$121.986,65","$458.902,15",  21 ,24/03/2026,24/03/2026,"$580.888,80","$0,00",PAGADO,Posnet Proveedor,,CMV
Gastos Varios - Mantenimiento Local,,3/03/2026,Sin comprobante,,"$20.000,00","$0,00","$20.000,00",  -   ,3/03/2026,3/03/2026,"$20.000,00","$0,00",PAGADO,Efectivo Local,service maquina cortar fiambre,Mantenimiento
